"BusinessEntityID","rowguid","ModifiedDate","__ROW_MD5","__DLH_IS_DELETED","__DLH_SYNC_TS","__DLH_START_TS","__DLH_FINISH_TS","__DLH_IS_ACTIVE"
"14324","333E2086-E13D-4E8F-B84D-A59A13A1549D","2017-12-13 13:37:59.363","86293A0BA990FDBCAFBC13B181CDCCE2","0","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","1"
"14325","B4471B23-94A4-4CA6-8525-A2B0F1D55B97","2017-12-13 13:37:59.427","F71623EE90A42A6477E06CCE93CBB6AB","0","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","1"
"14326","8ED14AFD-BA0F-400A-BF31-BD79428B3B3F","2017-12-13 13:37:59.473","D4820126730DA7645090D2BC42A3094F","0","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","1"
"14327","B24D18ED-B255-4F73-B2F2-F71CC6488E5F","2017-12-13 13:37:59.537","9174F367ACC9A67C929618070C686CB6","0","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","1"
"14328","62BAD212-CBB7-48B9-8C85-F0A603E37A8A","2017-12-13 13:37:59.597","74A25CDAB9E1BF8821FEB987AFE9A23A","0","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","1"
"14329","272BB690-2C50-4050-BDE4-FC85A80B0ABF","2017-12-13 13:37:59.66","BC26576B3019DC8204406875060FD7A5","0","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","1"
"14330","D0048EBB-3DBE-401F-A3CF-93198B3DFE06","2017-12-13 13:37:59.723","942948899A5628F4B5F6077EF37B479A","0","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","1"
"14331","6F1553E3-D88B-4352-839A-520B73D494DD","2017-12-13 13:37:59.77","28FDD75F0C9CEFCAF80159B8034CE244","0","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","1"
"14332","04238667-0E06-4D0E-A544-9A4566B980E6","2017-12-13 13:37:59.833","074930104162E77594B7E66F47B6EEBB","0","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","1"
"14333","72C83AA0-61F5-4178-A8FA-7BE71D2114BB","2017-12-13 13:37:59.88","BFB146861FA3C6FDBBC40EB5B338EB62","0","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","1"
"14334","C9297DEB-0AFD-44A2-BB0A-51F43C21525D","2017-12-13 13:37:59.94","F8A619FB816AA49F76A81A1B75E5F342","0","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","1"
"14335","7BD57C3E-0266-4990-8A77-1B53195A07F6","2017-12-13 13:38:00.003","B36775025A4C5EBC7ED673B6DBFD6468","0","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","1"
"14336","44E12A4F-737C-494D-B1E0-9B064A0CF34F","2017-12-13 13:38:00.05","B66B9A00FBD4219F87D8A0CE3A93892C","0","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","1"
"14337","6762FFE1-6B7D-4440-9A74-1A8E1612FFC5","2017-12-13 13:38:00.113","E1CC69FD059BA3ED17D4819D5420834C","0","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","1"
"14338","6239993E-9FB4-4416-BA93-488FF8150F58","2017-12-13 13:38:00.16","A9832E8BC30BFBDCD518F47505A4CDC1","0","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","1"
"14339","598D89E9-8736-4573-AFF3-186B75801E1F","2017-12-13 13:38:00.223","80F3973CB5C0264CC210913ECB78A0A8","0","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","1"
"14340","F9B4BD08-14AB-4AB9-A779-D343B0D43EA0","2017-12-13 13:38:00.287","042C693BFFACC2A92F09F72678D18340","0","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","1"
"14341","04B0B17E-A0DD-44D2-A7DD-03B3F9F76697","2017-12-13 13:38:00.99","6201A886E5FB4F25206E3F388E8706DE","0","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","1"
"14342","5C9FBA68-A016-4886-810A-D3523D46B465","2017-12-13 13:38:01.113","CD75EC3967A342DA3596B83ACEA811D7","0","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","1"
"14343","CE575FBB-9BF1-4EEB-83A1-21BAECC6E4FA","2017-12-13 13:38:01.317","04A6C006A3B2E00D7A149065B721192E","0","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","1"
"14344","4EF4B0F7-0C4C-4662-89F7-620945D5DE0E","2017-12-13 13:38:01.52","34FCA3C29CC3A42BA801268B0204A3AF","0","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","1"
"14345","1AB5FD9F-2099-40C8-8BF2-2E6E1C88581D","2017-12-13 13:38:01.583","CF6F9F2F07D4C9C7E8122D507F412A71","0","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","1"
"14346","ECB2873A-A8DA-41C9-83C6-FA157A022682","2017-12-13 13:38:01.643","F49A0528DAA3CFCE639F077DD0327296","0","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","1"
"14347","490D0C92-26E7-4F40-AFC3-E91160F208E3","2017-12-13 13:38:01.707","4B4DEA0BB256BAE50A970CDC250BC2C6","0","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","1"
"14348","8A034956-A7BF-411A-83FF-1470EE7BBB9A","2017-12-13 13:38:01.753","542DFF0464C68520B57D9D1C6EB38DDA","0","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","1"
"14349","41DD2D9F-2A17-4B34-A8E6-B647DD2CBD25","2017-12-13 13:38:01.817","1E8A3516D95CEF234C69391AB0F68FE9","0","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","1"
"14350","009119AA-ED76-4EE8-9946-3FEE1C8C33B1","2017-12-13 13:38:01.88","FD54D40E03105ECF522B6CDAE3280349","0","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","1"
"14351","66D22B88-72E1-4179-8BEB-895A2210D677","2017-12-13 13:38:01.927","1C8DA1E4F3D12C703287F32C470F6E7D","0","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","1"
"14352","CA70C18A-12C8-4FC9-8589-676A7706CFFD","2017-12-13 13:38:01.99","7F85DF32BC9AC022361BD14ADB3540FF","0","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","1"
"14353","3E4B5CBE-0EBB-41C2-8B33-D07FBBA95DEE","2017-12-13 13:38:02.05","BA36020E176BCCED53E1543B94CB6A5A","0","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","1"
"14354","C360AFF3-AC7C-45E1-BEA7-7B85D9355D16","2017-12-13 13:38:02.113","80A11B1DD747A25FA0DC4A1FEC41B9E6","0","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","1"
"14355","816D3312-8807-4472-BF5D-D152583F4609","2017-12-13 13:38:02.177","8853F4ACB2FF65E3338C0E80EBEBA681","0","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","1"
"14356","88316522-E6A2-404B-9E33-535030E6D397","2017-12-13 13:38:02.24","656AF18202D280997DD69C55C0973210","0","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","1"
"14357","3EF4A6E7-14B2-4E69-89EA-F61B5F64E6E5","2017-12-13 13:38:02.287","5B13DF3708A3D5E26ECFA23121FA042F","0","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","1"
"14358","EED43999-C23D-4D30-94DA-9142259E96ED","2017-12-13 13:38:02.347","7FFEFC45FC4DDB8FCA8E42DC183680DE","0","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","1"
"14359","2D30B9BF-BC6F-49EE-B2BA-E55CA0C52F62","2017-12-13 13:38:02.393","2BCCC006AD3FA6A4AE251028489EE680","0","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","1"
"14360","C0167FE9-44B0-4C67-9058-55F4C8DD937D","2017-12-13 13:38:02.457","AB50B2E80D62672CA7B9FBAE3024B5B5","0","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","1"
"14361","6236F106-5EF0-45C5-A5F4-9982FE48DD61","2017-12-13 13:38:02.52","603079779B87BADDF61EDAE89C9F2C33","0","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","1"
"14362","A5E782D2-7FC1-4E35-8029-5C0EBF21CA4E","2017-12-13 13:38:02.567","EF81AAC15F5867318CCAFC63E540AF58","0","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","1"
"14363","AC6EDB9B-2658-4602-B77A-627C65E29336","2017-12-13 13:38:02.63","B252FDB4ECF46FE513DADE39A8061508","0","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","1"
"14364","F8E807FD-4602-46E2-91E8-B825E072816E","2017-12-13 13:38:02.677","B4982933BD090BDCDC12FF3800CCCD46","0","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","1"
"14365","5D69D915-659A-48B8-9D4A-83DBE1B89959","2017-12-13 13:38:02.74","9AF317B4412CA33C455E1463D33E6D16","0","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","1"
"14366","F2D4EFA0-4F54-4DFA-93E8-7381F5A54309","2017-12-13 13:38:02.8","CEBC7128588B0DA764ABBC34461EB95F","0","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","1"
"14367","900943CD-591A-4F21-9224-C4FD2C4AC3B6","2017-12-13 13:38:02.847","6E34349B1DAE96712A6ECA87221D6CA8","0","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","1"
"14368","2C77E25B-7709-4758-9713-FB8F36CE48CC","2017-12-13 13:38:02.91","8188D6D613F21D5D2B31573382F116B4","0","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","1"
"14369","EEEF1D8A-766C-40E5-B55F-4B659A36D15D","2017-12-13 13:38:02.973","258EDC62D14B1A22E2B2828C95C10C52","0","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","1"
"14370","3A05BFD7-0C2D-402A-B11D-0C245FD3A919","2017-12-13 13:38:03.02","EBAD716CD0C75CCDAC7386631B1D8083","0","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","1"
"14371","E2E15F33-450B-4C10-BDB2-A87AA5FC4539","2017-12-13 13:38:03.083","B3BB7A4F5B5FE905B74FBF01AC05B996","0","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","1"
"14372","9092D01F-5295-43FE-920C-E482D6069983","2017-12-13 13:38:03.13","C83EB1D45C39FF0978DDC461C145DEA8","0","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","1"
"14373","DE85160A-512F-4291-8C63-E7911998420A","2017-12-13 13:38:03.19","4DDD667842572381870047C2C23AEB34","0","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","1"
"14374","3EC05DF6-9152-450B-8487-68261992D54D","2017-12-13 13:38:03.253","9E76A8A88293735C2570529BBB8EC77A","0","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","1"
"14375","E660EE28-3639-48C0-AA3E-946DAFB89AD8","2017-12-13 13:38:03.317","267CD4CFC47975350972735E52E67320","0","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","1"
"14376","89DA9C04-F418-4BCC-A356-3329E1661AA9","2017-12-13 13:38:03.363","470E1FBBBA14C1C9A1038D511AA46218","0","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","1"
"14377","E521CAE9-BB17-46FA-B557-C5ED822A1232","2017-12-13 13:38:03.427","22F806DD3DD54439EC41B78A6445FFD2","0","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","1"
"14378","8C5BDE19-04AB-4F73-98C1-8046C59B9C14","2017-12-13 13:38:03.49","D355E6C34A0D2DC6A210611C0B470F7F","0","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","1"
"14379","76D14CDA-859A-4068-9EEF-0A3617B1FC62","2017-12-13 13:38:03.537","BC3F1749C68BB4AC12134810453A1EE9","0","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","1"
"14380","64D54B27-BBF8-41F9-8F93-C8B107575D84","2017-12-13 13:38:03.597","3F3D25BAED531B5DA7C6C9F2ECA6938E","0","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","1"
"14381","ED352086-66E9-49D7-BCFB-3800654954C2","2017-12-13 13:38:03.66","4E17C93B62754CB21D2A26CC09718D49","0","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","1"
"14382","CF3DB572-2CF1-4AB6-9A8F-ABA7D254C530","2017-12-13 13:38:03.707","E2AE5514D9AB831584FD510F27CEF25A","0","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","1"
"14383","433C6F62-F824-4C60-BC6B-9F3F1815B91E","2017-12-13 13:38:03.77","C4F47DD0D7F72879ABA0523E4A3AE87B","0","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","1"
"14384","A2E833B2-C10C-4978-AA9D-EB5056E1DDE6","2017-12-13 13:38:03.817","31E50398D8424FB35C39C64B877CFA4B","0","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","1"
"14385","3BB9B6EB-DC1F-4DD8-A603-DD84FA1C76ED","2017-12-13 13:38:03.88","E7F84FF12E67AF5D0CEE3722E61BB57E","0","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","1"
"14386","0F1D0E58-9205-4FE5-8337-0071692AE697","2017-12-13 13:38:03.94","FCAFD36570DD42F3210D084141496ED1","0","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","1"
"14387","A8AAA71C-D2E8-400E-8B22-54E96A5DD25A","2017-12-13 13:38:03.99","5291EC20F107487ED01522F977AF45EC","0","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","1"
"14388","3312623E-0091-4006-B891-B7F49335CD22","2017-12-13 13:38:04.05","9410A5D1A48041202B23DC136A82D17E","0","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","1"
"14389","1DE66576-6B9E-45B9-9EEE-C52AF79EFAF3","2017-12-13 13:38:04.097","B9C9F427D69FC79B09A8735F7B8E708C","0","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","1"
"14390","662E182E-BBC5-4FE1-BCE4-AB3EE33AC1A5","2017-12-13 13:38:04.16","296E7E0C0F4AB1CF3EE6394BAF821AD5","0","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","1"
"14391","AB4586B1-A823-4221-9620-B94BFF2B5FC4","2017-12-13 13:38:04.223","692AD4BC587078A31C1A26ABA874EE37","0","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","1"
"14392","9B862097-6A23-4FF4-AFB1-0588FBEA6A06","2017-12-13 13:38:04.27","BAE0880F249B1C9ADD6F1D4422E78736","0","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","1"
"14393","9B576C40-44DD-4F27-87C0-9F1171783776","2017-12-13 13:38:04.347","6991D119A04AD138934ED8B94C01680C","0","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","1"
"14394","95DF7235-2804-46FF-9A2A-8A9A18AC5C50","2017-12-13 13:38:04.393","539800A3058C2E8EA41CA7E482F5FE25","0","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","1"
"14395","FBEDB64D-26F3-44E2-9991-00F2B6399213","2017-12-13 13:38:04.457","9420A46AFD61D6596D0823E7EAC24CAC","0","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","1"
"14396","780D20D8-EC29-46E0-B445-1C8D7EA7118F","2017-12-13 13:38:04.503","18916A9A8261D98E94BC0B91A2E8B321","0","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","1"
"14397","075A28E6-5E63-4F3B-8DB8-350CA8552C68","2017-12-13 13:38:04.567","F28D997D7DB2F0D673053CFA1F175D27","0","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","1"
"14398","F361CF29-23B1-4212-BEE5-F13B5D124348","2017-12-13 13:38:05.3","BBEC349D0697B94C1D1AFB4BAE8A72BA","0","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","1"
"14399","A33BE6CD-8D4B-4467-A67F-5E87DE7432A7","2017-12-13 13:38:05.457","ECEB00E883B6B374F5E4EC3627247A0D","0","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","1"
"14400","A33FC9F4-BA4B-49B5-9040-F3C7B8FEF7CC","2017-12-13 13:38:05.74","D8321C1A34B2DBB640BB38D2BEF7C366","0","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","1"
"14401","1579C7F0-B1E7-45DB-80B7-663F1263070E","2017-12-13 13:38:05.957","C45F7F55CC03F1D70AA33A186091E581","0","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","1"
"14402","E1C8E8CA-1C57-4B67-9034-16A6CBA257F4","2017-12-13 13:38:06.02","F40FDA98262853771A068EBE97579762","0","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","1"
"14403","06401C9C-FD7D-4CD2-BB36-BAAB3FE8BE9B","2017-12-13 13:38:06.067","E66CFE6026FD7D63803FB34457FDAA00","0","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","1"
"14404","644A7D19-11EB-4F99-BEFC-1444597F9BDA","2017-12-13 13:38:06.13","5E299B4DBD42454810F927BCAAEDFA3F","0","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","1"
"14405","3FF70918-8D03-4C89-83C8-3654864CFFA4","2017-12-13 13:38:06.177","4AE5C2273957556F6983FA121A56D196","0","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","1"
"14406","1070073B-657A-418E-9502-820AF4A75CE9","2017-12-13 13:38:06.24","4C52D4A25FEC7E60D2A2280EA72A7B81","0","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","1"
"14407","FC04512D-5C02-4A9B-B6B9-9F2CBE253485","2017-12-13 13:38:06.3","E35D600C1B3207A7C066E9D2C2A9BE97","0","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","1"
"14408","8FB317B4-62D2-4C29-9DC0-61AE3C77AA02","2017-12-13 13:38:06.347","94D667882366D1ABE392D8BFA32AB8B1","0","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","1"
"14409","DC793265-E09B-490A-9425-BCB564F002EA","2017-12-13 13:38:06.41","8A3B243D3DC5AD5D04A891AB77BA9F08","0","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","1"
"14410","6AB5223B-3674-4242-8132-F5A6696FC0D5","2017-12-13 13:38:06.473","96B07DD75C1DA2C36A108720C9DD4C27","0","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","1"
"14411","52F057BD-B75D-4FE7-A915-33C8E9849247","2017-12-13 13:38:06.52","1D5268CD93CB22B24AC2EBB310C85B88","0","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","1"
"14412","1D7E3DA3-6649-4059-8C03-CB7C22DD235A","2017-12-13 13:38:06.583","A3E7D212478B091D87AF4B68A0D4233E","0","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","1"
"14413","01F0A9A9-6058-40C3-9662-8309153B5E9A","2017-12-13 13:38:06.643","5B059827FE8B1D3D3CCFEFE71FC7FC90","0","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","1"
"14414","CE3A4D44-E655-42D5-B2F8-6CFA1ACD5608","2017-12-13 13:38:06.707","EB8D4AA08609B3496B91528B9E3EC48C","0","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","1"
"14415","BDB63910-5A70-49B4-B550-43137615D4E0","2017-12-13 13:38:06.77","D476E48DA274E78E2BA898B8A80EE69B","0","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","1"
"14416","ED2C3F61-959A-4AEF-ADEE-776F3E5805B9","2017-12-13 13:38:06.863","67E527E768B97E566C5B80665A754B6B","0","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","1"
"14417","CF83E97E-FCBF-4127-83BC-3669708855A1","2017-12-13 13:38:06.927","6FEA5EAC9D39984A3C523E1C167C0C3D","0","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","1"
"14418","242816C6-87B3-480E-8231-288B57CCC5AF","2017-12-13 13:38:07.003","4D01DD16FE3D1205E8FB8006F2DF3A87","0","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","1"
"14419","4C64ECAE-B394-4325-A269-0542BD198366","2017-12-13 13:38:07.067","CD37B7D1D31B9BED58C33531617F881C","0","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","1"
"14420","48856D9B-1E3C-4C54-B942-B46D9E89E18E","2017-12-13 13:38:07.13","3B2B9500027101E5DCB5F42EC52D1DAA","0","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","1"
"14421","38625DB3-6620-455F-96EA-59D19753E9B2","2017-12-13 13:38:07.207","3E1816CCA936CDE9E011B2C39FF1C132","0","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","1"
"14422","134B64CB-FFB7-4FC7-8A1D-10EC1883E5B0","2017-12-13 13:38:07.27","A1934BFD34FEC96FB7507152AEC524C2","0","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","1"
"14423","0C52FB8F-B379-4230-8E99-6B0DD9A7CD5F","2017-12-13 13:38:07.363","00EED80E241A932B729FA8F28ADC0B93","0","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","1"
"14424","CB74C358-535A-4A81-8C24-182FFD5C1EA4","2017-12-13 13:38:07.41","D479CD6D6E389D3CD6A51117A57C11B4","0","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","1"
"14425","114F8734-C65B-44C3-A87E-472CCDA10611","2017-12-13 13:38:07.473","74C76A6B6E1B449F202AE578C2F00EAC","0","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","1"
"14426","4EAE794A-5533-4924-8962-7DB634A8C17B","2017-12-13 13:38:07.537","551E862A1486B890CD6359DAFA9882C9","0","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","1"
"14427","E1F8CAA8-365B-4F6D-9A45-D7CFBFC7BF5B","2017-12-13 13:38:07.583","64956CE68209C4FD6E0C24A181201CAF","0","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","1"
"14428","AC752067-0BF8-4FA2-878B-35614340CCFB","2017-12-13 13:38:07.643","0E4ACDC1F8AFF3C47DEE228C5DD6D797","0","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","1"
"14429","B99443E8-F2E2-4038-8DFB-B5A4641F7009","2017-12-13 13:38:07.74","9D5FF22D25312F9D7C1D98E4AE7B786B","0","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","1"
"14430","892F9005-E024-4ABE-8529-F32494FE0824","2017-12-13 13:38:07.787","529E9C646B69C8F2DFA0398A739107BD","0","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","1"
"14431","40A3FAD9-5E65-49D6-8798-DC3E2163379D","2017-12-13 13:38:07.847","68BB45706C738E8E9FF1FE2376D44895","0","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","1"
"14432","0F474DDC-BAA8-440E-9A9B-59FF484970EF","2017-12-13 13:38:07.91","780AA15DF5F1EB7ACE935A18E2738494","0","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","1"
"14433","64BBCFD0-4D98-4A88-85C9-EC37AB1AE585","2017-12-13 13:38:07.957","5DEA1AFAE050B5D27A5F4DD308FF903A","0","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","1"
"14434","B7485CDD-0653-4749-8EF3-27BA07DD2132","2017-12-13 13:38:08.02","E634E121212330297926987BDE658D98","0","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","1"
"14435","A66F2312-2796-4742-9124-4F191563A8CF","2017-12-13 13:38:08.067","E121230E8D9197F453141A249DB4B217","0","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","1"
"14436","965A8DFA-4846-4A52-A39F-3E65DF9FD39D","2017-12-13 13:38:08.393","910F49DD7E697CC48BDD4FA73FCB7557","0","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","1"
"14437","1166B7DC-5EC6-421E-8061-2A286BFC70D8","2017-12-13 13:38:08.457","98A11A5AC7B0B4590CD2BD7D5E7EE885","0","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","1"
"14438","78017CA8-7DDF-400E-B535-7325194852E4","2017-12-13 13:38:08.52","F1D9929A00367485E935C73DCC20F671","0","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","2023-01-03 16:49:32.05","1"
